date,datetime,metric,value,source
2020-05-15,2020-05-15 12:24:22 +0900,body_mass_kg,61.7,PICOOC
2020-05-15,2020-05-15 12:24:22 +0900,lean_body_mass_kg,42.8,PICOOC
2020-05-16,2020-05-16 14:08:47 +0900,bmi,21.5,PICOOC
2020-05-16,2020-05-16 14:08:47 +0900,body_fat_pct,30.5,PICOOC
2020-05-16,2020-05-16 14:08:47 +0900,body_mass_kg,61.5,PICOOC
2020-05-16,2020-05-16 14:08:47 +0900,lean_body_mass_kg,42.8,PICOOC
2020-05-17,2020-05-17 14:09:06 +0900,bmi,21.6,PICOOC
2020-05-17,2020-05-17 14:09:06 +0900,body_fat_pct,30.7,PICOOC
2020-05-17,2020-05-17 14:09:06 +0900,body_mass_kg,61.8,PICOOC
2020-05-17,2020-05-17 14:09:06 +0900,lean_body_mass_kg,42.8,PICOOC
2020-05-18,2020-05-18 08:18:25 +0900,bmi,21.6,PICOOC
2020-05-18,2020-05-18 08:18:25 +0900,body_fat_pct,29.7,PICOOC
2020-05-18,2020-05-18 08:18:25 +0900,body_mass_kg,61.7,PICOOC
2020-05-18,2020-05-18 08:18:25 +0900,lean_body_mass_kg,43.4,PICOOC
2020-05-18,2020-05-18 08:19:27 +0900,bmi,21.6,PICOOC
2020-05-18,2020-05-18 08:19:27 +0900,body_fat_pct,29.6,PICOOC
2020-05-18,2020-05-18 08:19:27 +0900,body_mass_kg,61.6,PICOOC
2020-05-18,2020-05-18 08:19:27 +0900,lean_body_mass_kg,43.4,PICOOC
2020-05-18,2020-05-18 08:49:04 +0900,bmi,21.6,PICOOC
2020-05-18,2020-05-18 08:49:04 +0900,body_fat_pct,29.6,PICOOC
2020-05-18,2020-05-18 08:49:04 +0900,body_mass_kg,61.6,PICOOC
2020-05-18,2020-05-18 08:49:04 +0900,lean_body_mass_kg,43.4,PICOOC
2020-05-19,2020-05-19 10:21:43 +0900,bmi,21.6,PICOOC
2020-05-19,2020-05-19 10:21:43 +0900,body_fat_pct,30.2,PICOOC
2020-05-19,2020-05-19 10:21:43 +0900,body_mass_kg,61.7,PICOOC
2020-05-19,2020-05-19 10:21:43 +0900,lean_body_mass_kg,43.1,PICOOC
2020-05-19,2020-05-19 10:22:13 +0900,bmi,21.6,PICOOC
2020-05-19,2020-05-19 10:22:13 +0900,body_fat_pct,30.2,PICOOC
2020-05-19,2020-05-19 10:22:13 +0900,body_mass_kg,61.7,PICOOC
2020-05-19,2020-05-19 10:22:13 +0900,lean_body_mass_kg,43.1,PICOOC
2020-05-19,2020-05-19 15:51:05 +0900,bmi,21.5,PICOOC
2020-05-19,2020-05-19 15:51:05 +0900,body_fat_pct,30.3,PICOOC
2020-05-19,2020-05-19 15:51:05 +0900,body_mass_kg,61.3,PICOOC
2020-05-19,2020-05-19 15:51:05 +0900,lean_body_mass_kg,42.7,PICOOC
2020-05-20,2020-05-20 09:03:14 +0900,bmi,21.5,PICOOC
2020-05-20,2020-05-20 09:03:14 +0900,body_fat_pct,30.8,PICOOC
2020-05-20,2020-05-20 09:03:14 +0900,body_mass_kg,61.3,PICOOC
2020-05-20,2020-05-20 09:03:14 +0900,lean_body_mass_kg,42.4,PICOOC
2020-05-21,2020-05-21 01:56:33 +0900,bmi,21.5,PICOOC
2020-05-21,2020-05-21 01:56:33 +0900,body_fat_pct,29.5,PICOOC
2020-05-21,2020-05-21 01:56:33 +0900,body_mass_kg,61.4,PICOOC
2020-05-21,2020-05-21 01:56:33 +0900,lean_body_mass_kg,43.3,PICOOC
2020-05-21,2020-05-21 09:49:28 +0900,bmi,21.5,PICOOC
2020-05-21,2020-05-21 09:49:28 +0900,body_fat_pct,30.4,PICOOC
2020-05-21,2020-05-21 09:49:28 +0900,body_mass_kg,61.4,PICOOC
2020-05-21,2020-05-21 09:49:28 +0900,lean_body_mass_kg,42.7,PICOOC
2020-05-21,2020-05-21 09:49:49 +0900,bmi,21.5,PICOOC
2020-05-21,2020-05-21 09:49:49 +0900,body_fat_pct,30.4,PICOOC
2020-05-21,2020-05-21 09:49:49 +0900,body_mass_kg,61.4,PICOOC
2020-05-21,2020-05-21 09:49:49 +0900,lean_body_mass_kg,42.7,PICOOC
2020-05-22,2020-05-22 09:11:14 +0900,bmi,21.5,PICOOC
2020-05-22,2020-05-22 09:11:14 +0900,body_fat_pct,30.5,PICOOC
2020-05-22,2020-05-22 09:11:14 +0900,body_mass_kg,61.5,PICOOC
2020-05-22,2020-05-22 09:11:14 +0900,lean_body_mass_kg,42.8,PICOOC
2020-05-23,2020-05-23 08:14:26 +0900,bmi,21.6,PICOOC
2020-05-23,2020-05-23 08:14:26 +0900,body_fat_pct,31.5,PICOOC
2020-05-23,2020-05-23 08:14:26 +0900,body_mass_kg,61.6,PICOOC
2020-05-23,2020-05-23 08:14:26 +0900,lean_body_mass_kg,42.2,PICOOC
2020-05-23,2020-05-23 14:49:10 +0900,bmi,21.6,PICOOC
2020-05-23,2020-05-23 14:49:10 +0900,body_fat_pct,29.2,PICOOC
2020-05-23,2020-05-23 14:49:10 +0900,body_mass_kg,61.6,PICOOC
2020-05-23,2020-05-23 14:49:10 +0900,lean_body_mass_kg,43.6,PICOOC
2020-05-24,2020-05-24 08:24:26 +0900,bmi,21.9,PICOOC
2020-05-24,2020-05-24 08:24:26 +0900,body_fat_pct,30.8,PICOOC
2020-05-24,2020-05-24 08:24:26 +0900,body_mass_kg,62.6,PICOOC
2020-05-24,2020-05-24 08:24:26 +0900,lean_body_mass_kg,43.3,PICOOC
2020-05-25,2020-05-25 05:49:47 +0900,bmi,22.0,PICOOC
2020-05-25,2020-05-25 05:49:47 +0900,body_fat_pct,29.4,PICOOC
2020-05-25,2020-05-25 05:49:47 +0900,body_mass_kg,62.7,PICOOC
2020-05-25,2020-05-25 05:49:47 +0900,lean_body_mass_kg,44.2,PICOOC
2020-05-25,2020-05-25 15:11:54 +0900,bmi,21.9,PICOOC
2020-05-25,2020-05-25 15:11:54 +0900,body_fat_pct,28.6,PICOOC
2020-05-25,2020-05-25 15:11:54 +0900,body_mass_kg,62.6,PICOOC
2020-05-25,2020-05-25 15:11:54 +0900,lean_body_mass_kg,44.7,PICOOC
2020-05-25,2020-05-25 21:38:55 +0900,bmi,21.9,PICOOC
2020-05-25,2020-05-25 21:38:55 +0900,body_fat_pct,26.6,PICOOC
2020-05-25,2020-05-25 21:38:55 +0900,body_mass_kg,62.5,PICOOC
2020-05-25,2020-05-25 21:38:55 +0900,lean_body_mass_kg,45.8,PICOOC
2020-05-26,2020-05-26 05:32:12 +0900,bmi,21.6,PICOOC
2020-05-26,2020-05-26 05:32:12 +0900,body_fat_pct,28.9,PICOOC
2020-05-26,2020-05-26 05:32:12 +0900,body_mass_kg,61.8,PICOOC
2020-05-26,2020-05-26 05:32:12 +0900,lean_body_mass_kg,44.0,PICOOC
2020-05-26,2020-05-26 22:33:53 +0900,bmi,21.7,PICOOC
2020-05-26,2020-05-26 22:33:53 +0900,body_fat_pct,27.1,PICOOC
2020-05-26,2020-05-26 22:33:53 +0900,body_mass_kg,61.9,PICOOC
2020-05-26,2020-05-26 22:33:53 +0900,lean_body_mass_kg,45.1,PICOOC
2020-05-27,2020-05-27 06:27:01 +0900,bmi,21.6,PICOOC
2020-05-27,2020-05-27 06:27:01 +0900,body_fat_pct,28.7,PICOOC
2020-05-27,2020-05-27 06:27:01 +0900,body_mass_kg,61.6,PICOOC
2020-05-27,2020-05-27 06:27:01 +0900,lean_body_mass_kg,43.9,PICOOC
2020-05-27,2020-05-27 13:08:22 +0900,bmi,21.5,PICOOC
2020-05-27,2020-05-27 13:08:22 +0900,body_fat_pct,27.9,PICOOC
2020-05-27,2020-05-27 13:08:22 +0900,body_mass_kg,61.5,PICOOC
2020-05-27,2020-05-27 13:08:22 +0900,lean_body_mass_kg,44.4,PICOOC
2020-05-27,2020-05-27 23:34:23 +0900,bmi,21.5,PICOOC
2020-05-27,2020-05-27 23:34:23 +0900,body_fat_pct,29.5,PICOOC
2020-05-27,2020-05-27 23:34:23 +0900,body_mass_kg,61.5,PICOOC
2020-05-27,2020-05-27 23:34:23 +0900,lean_body_mass_kg,43.3,PICOOC
2020-05-28,2020-05-28 10:40:34 +0900,bmi,21.5,PICOOC
2020-05-28,2020-05-28 10:40:34 +0900,body_fat_pct,30.3,PICOOC
2020-05-28,2020-05-28 10:40:34 +0900,body_mass_kg,61.3,PICOOC
2020-05-28,2020-05-28 10:40:34 +0900,lean_body_mass_kg,42.7,PICOOC
2020-05-28,2020-05-28 11:12:12 +0900,bmi,21.6,PICOOC
2020-05-28,2020-05-28 11:12:12 +0900,body_fat_pct,30.5,PICOOC
2020-05-28,2020-05-28 11:12:12 +0900,body_mass_kg,61.6,PICOOC
2020-05-28,2020-05-28 11:12:12 +0900,lean_body_mass_kg,42.8,PICOOC
2020-05-28,2020-05-28 23:20:38 +0900,bmi,21.4,PICOOC
2020-05-28,2020-05-28 23:20:38 +0900,body_fat_pct,29.4,PICOOC
2020-05-28,2020-05-28 23:20:38 +0900,body_mass_kg,61.1,PICOOC
2020-05-28,2020-05-28 23:20:38 +0900,lean_body_mass_kg,43.2,PICOOC
2020-05-29,2020-05-29 06:00:38 +0900,bmi,21.6,PICOOC
2020-05-29,2020-05-29 06:00:38 +0900,body_fat_pct,29.6,PICOOC
2020-05-29,2020-05-29 06:00:38 +0900,body_mass_kg,61.6,PICOOC
2020-05-29,2020-05-29 06:00:38 +0900,lean_body_mass_kg,43.4,PICOOC
2020-05-29,2020-05-29 10:56:05 +0900,bmi,21.7,PICOOC
2020-05-29,2020-05-29 10:56:05 +0900,body_fat_pct,27.6,PICOOC
2020-05-29,2020-05-29 10:56:05 +0900,body_mass_kg,61.9,PICOOC
2020-05-29,2020-05-29 10:56:05 +0900,lean_body_mass_kg,44.8,PICOOC
2020-05-30,2020-05-30 09:56:55 +0900,bmi,21.5,PICOOC
2020-05-30,2020-05-30 09:56:55 +0900,body_fat_pct,28.6,PICOOC
2020-05-30,2020-05-30 09:56:55 +0900,body_mass_kg,61.5,PICOOC
2020-05-30,2020-05-30 09:56:55 +0900,lean_body_mass_kg,43.9,PICOOC
2020-05-30,2020-05-30 20:06:41 +0900,bmi,21.6,PICOOC
2020-05-30,2020-05-30 20:06:41 +0900,body_fat_pct,27.2,PICOOC
2020-05-30,2020-05-30 20:06:41 +0900,body_mass_kg,61.8,PICOOC
2020-05-30,2020-05-30 20:06:41 +0900,lean_body_mass_kg,45.0,PICOOC
2020-05-31,2020-05-31 05:55:43 +0900,bmi,21.5,PICOOC
2020-05-31,2020-05-31 05:55:43 +0900,body_fat_pct,30.8,PICOOC
2020-05-31,2020-05-31 05:55:43 +0900,body_mass_kg,61.3,PICOOC
2020-05-31,2020-05-31 05:55:43 +0900,lean_body_mass_kg,42.4,PICOOC
2020-05-31,2020-05-31 05:56:01 +0900,bmi,21.5,PICOOC
2020-05-31,2020-05-31 05:56:01 +0900,body_fat_pct,30.8,PICOOC
2020-05-31,2020-05-31 05:56:01 +0900,body_mass_kg,61.3,PICOOC
2020-05-31,2020-05-31 05:56:01 +0900,lean_body_mass_kg,42.4,PICOOC
2020-05-31,2020-05-31 22:47:39 +0900,bmi,21.5,PICOOC
2020-05-31,2020-05-31 22:47:39 +0900,body_fat_pct,28.3,PICOOC
2020-05-31,2020-05-31 22:47:39 +0900,body_mass_kg,61.5,PICOOC
2020-05-31,2020-05-31 22:47:39 +0900,lean_body_mass_kg,44.1,PICOOC
2020-06-01,2020-06-01 08:49:08 +0900,bmi,21.4,PICOOC
2020-06-01,2020-06-01 08:49:08 +0900,body_fat_pct,30.5,PICOOC
2020-06-01,2020-06-01 08:49:08 +0900,body_mass_kg,61.0,PICOOC
2020-06-01,2020-06-01 08:49:08 +0900,lean_body_mass_kg,42.4,PICOOC
2020-06-02,2020-06-02 10:11:15 +0900,bmi,21.5,PICOOC
2020-06-02,2020-06-02 10:11:15 +0900,body_fat_pct,30.3,PICOOC
2020-06-02,2020-06-02 10:11:15 +0900,body_mass_kg,61.3,PICOOC
2020-06-02,2020-06-02 10:11:15 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-02,2020-06-02 10:11:49 +0900,bmi,21.5,PICOOC
2020-06-02,2020-06-02 10:11:49 +0900,body_fat_pct,30.3,PICOOC
2020-06-02,2020-06-02 10:11:49 +0900,body_mass_kg,61.3,PICOOC
2020-06-02,2020-06-02 10:11:49 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-02,2020-06-02 13:36:27 +0900,bmi,21.5,PICOOC
2020-06-02,2020-06-02 13:36:27 +0900,body_fat_pct,30.3,PICOOC
2020-06-02,2020-06-02 13:36:27 +0900,body_mass_kg,61.3,PICOOC
2020-06-02,2020-06-02 13:36:27 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-03,2020-06-03 01:41:43 +0900,bmi,21.3,PICOOC
2020-06-03,2020-06-03 01:41:43 +0900,body_fat_pct,28.3,PICOOC
2020-06-03,2020-06-03 01:41:43 +0900,body_mass_kg,60.9,PICOOC
2020-06-03,2020-06-03 01:41:43 +0900,lean_body_mass_kg,43.7,PICOOC
2020-06-03,2020-06-03 08:53:33 +0900,bmi,21.3,PICOOC
2020-06-03,2020-06-03 08:53:33 +0900,body_fat_pct,30.1,PICOOC
2020-06-03,2020-06-03 08:53:33 +0900,body_mass_kg,60.9,PICOOC
2020-06-03,2020-06-03 08:53:33 +0900,lean_body_mass_kg,42.6,PICOOC
2020-06-03,2020-06-03 13:48:44 +0900,bmi,21.3,PICOOC
2020-06-03,2020-06-03 13:48:44 +0900,body_fat_pct,29.1,PICOOC
2020-06-03,2020-06-03 13:48:44 +0900,body_mass_kg,60.8,PICOOC
2020-06-03,2020-06-03 13:48:44 +0900,lean_body_mass_kg,43.1,PICOOC
2020-06-04,2020-06-04 15:33:53 +0900,bmi,21.4,PICOOC
2020-06-04,2020-06-04 15:33:53 +0900,body_fat_pct,29.7,PICOOC
2020-06-04,2020-06-04 15:33:53 +0900,body_mass_kg,61.2,PICOOC
2020-06-04,2020-06-04 15:33:53 +0900,lean_body_mass_kg,43.0,PICOOC
2020-06-05,2020-06-05 10:06:20 +0900,bmi,21.5,PICOOC
2020-06-05,2020-06-05 10:06:20 +0900,body_fat_pct,30.3,PICOOC
2020-06-05,2020-06-05 10:06:20 +0900,body_mass_kg,61.3,PICOOC
2020-06-05,2020-06-05 10:06:20 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-06,2020-06-06 23:52:15 +0900,bmi,21.6,PICOOC
2020-06-06,2020-06-06 23:52:15 +0900,body_fat_pct,25.7,PICOOC
2020-06-06,2020-06-06 23:52:15 +0900,body_mass_kg,61.6,PICOOC
2020-06-06,2020-06-06 23:52:15 +0900,lean_body_mass_kg,45.8,PICOOC
2020-06-07,2020-06-07 00:51:42 +0900,bmi,21.5,PICOOC
2020-06-07,2020-06-07 00:51:42 +0900,body_fat_pct,25.0,PICOOC
2020-06-07,2020-06-07 00:51:42 +0900,body_mass_kg,61.3,PICOOC
2020-06-07,2020-06-07 00:51:42 +0900,lean_body_mass_kg,46.0,PICOOC
2020-06-07,2020-06-07 06:05:59 +0900,bmi,21.4,PICOOC
2020-06-07,2020-06-07 06:05:59 +0900,body_fat_pct,27.5,PICOOC
2020-06-07,2020-06-07 06:05:59 +0900,body_mass_kg,61.0,PICOOC
2020-06-07,2020-06-07 06:05:59 +0900,lean_body_mass_kg,44.2,PICOOC
2020-06-07,2020-06-07 06:07:25 +0900,bmi,21.3,PICOOC
2020-06-07,2020-06-07 06:07:25 +0900,body_fat_pct,27.8,PICOOC
2020-06-07,2020-06-07 06:07:25 +0900,body_mass_kg,60.8,PICOOC
2020-06-07,2020-06-07 06:07:25 +0900,lean_body_mass_kg,43.9,PICOOC
2020-06-07,2020-06-07 06:07:57 +0900,bmi,21.3,PICOOC
2020-06-07,2020-06-07 06:07:57 +0900,body_fat_pct,27.8,PICOOC
2020-06-07,2020-06-07 06:07:57 +0900,body_mass_kg,60.8,PICOOC
2020-06-07,2020-06-07 06:07:57 +0900,lean_body_mass_kg,43.9,PICOOC
2020-06-09,2020-06-09 01:51:49 +0900,bmi,21.0,PICOOC
2020-06-09,2020-06-09 01:51:49 +0900,body_fat_pct,31.7,PICOOC
2020-06-09,2020-06-09 01:51:49 +0900,body_mass_kg,60.1,PICOOC
2020-06-09,2020-06-09 01:51:49 +0900,lean_body_mass_kg,41.0,PICOOC
2020-06-09,2020-06-09 11:03:41 +0900,bmi,21.0,PICOOC
2020-06-09,2020-06-09 11:03:41 +0900,body_fat_pct,29.9,PICOOC
2020-06-09,2020-06-09 11:03:41 +0900,body_mass_kg,60.1,PICOOC
2020-06-09,2020-06-09 11:03:41 +0900,lean_body_mass_kg,42.1,PICOOC
2020-06-10,2020-06-10 00:24:54 +0900,bmi,21.0,PICOOC
2020-06-10,2020-06-10 00:24:54 +0900,body_fat_pct,27.7,PICOOC
2020-06-10,2020-06-10 00:24:54 +0900,body_mass_kg,60.0,PICOOC
2020-06-10,2020-06-10 00:24:54 +0900,lean_body_mass_kg,43.4,PICOOC
2020-06-10,2020-06-10 01:20:50 +0900,bmi,21.0,PICOOC
2020-06-10,2020-06-10 01:20:50 +0900,body_fat_pct,27.7,PICOOC
2020-06-10,2020-06-10 01:20:50 +0900,body_mass_kg,60.0,PICOOC
2020-06-10,2020-06-10 01:20:50 +0900,lean_body_mass_kg,43.4,PICOOC
2020-06-10,2020-06-10 07:29:59 +0900,bmi,20.9,PICOOC
2020-06-10,2020-06-10 07:29:59 +0900,body_fat_pct,30.1,PICOOC
2020-06-10,2020-06-10 07:29:59 +0900,body_mass_kg,59.6,PICOOC
2020-06-10,2020-06-10 07:29:59 +0900,lean_body_mass_kg,41.7,PICOOC
2020-06-10,2020-06-10 09:33:53 +0900,bmi,21.0,PICOOC
2020-06-10,2020-06-10 09:33:53 +0900,body_fat_pct,30.7,PICOOC
2020-06-10,2020-06-10 09:33:53 +0900,body_mass_kg,60.0,PICOOC
2020-06-10,2020-06-10 09:33:53 +0900,lean_body_mass_kg,41.6,PICOOC
2020-06-11,2020-06-11 02:59:50 +0900,bmi,20.8,PICOOC
2020-06-11,2020-06-11 02:59:50 +0900,body_fat_pct,28.1,PICOOC
2020-06-11,2020-06-11 02:59:50 +0900,body_mass_kg,59.4,PICOOC
2020-06-11,2020-06-11 02:59:50 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-11,2020-06-11 09:27:17 +0900,bmi,20.9,PICOOC
2020-06-11,2020-06-11 09:27:17 +0900,body_fat_pct,30.4,PICOOC
2020-06-11,2020-06-11 09:27:17 +0900,body_mass_kg,59.6,PICOOC
2020-06-11,2020-06-11 09:27:17 +0900,lean_body_mass_kg,41.5,PICOOC
2020-06-11,2020-06-11 09:38:39 +0900,bmi,20.9,PICOOC
2020-06-11,2020-06-11 09:38:39 +0900,body_fat_pct,29.6,PICOOC
2020-06-11,2020-06-11 09:38:39 +0900,body_mass_kg,59.6,PICOOC
2020-06-11,2020-06-11 09:38:39 +0900,lean_body_mass_kg,41.9,PICOOC
2020-06-13,2020-06-13 17:00:37 +0900,bmi,20.9,PICOOC
2020-06-13,2020-06-13 17:00:37 +0900,body_fat_pct,28.0,PICOOC
2020-06-13,2020-06-13 17:00:37 +0900,body_mass_kg,59.8,PICOOC
2020-06-13,2020-06-13 17:00:37 +0900,lean_body_mass_kg,43.0,PICOOC
2020-06-14,2020-06-14 02:48:06 +0900,bmi,21.0,PICOOC
2020-06-14,2020-06-14 02:48:06 +0900,body_fat_pct,27.7,PICOOC
2020-06-14,2020-06-14 02:48:06 +0900,body_mass_kg,59.9,PICOOC
2020-06-14,2020-06-14 02:48:06 +0900,lean_body_mass_kg,43.3,PICOOC
2020-06-14,2020-06-14 11:46:00 +0900,bmi,20.9,PICOOC
2020-06-14,2020-06-14 11:46:00 +0900,body_fat_pct,29.4,PICOOC
2020-06-14,2020-06-14 11:46:00 +0900,body_mass_kg,59.8,PICOOC
2020-06-14,2020-06-14 11:46:00 +0900,lean_body_mass_kg,42.2,PICOOC
2020-06-15,2020-06-15 03:19:37 +0900,bmi,20.8,PICOOC
2020-06-15,2020-06-15 03:19:37 +0900,body_fat_pct,28.7,PICOOC
2020-06-15,2020-06-15 03:19:37 +0900,body_mass_kg,59.5,PICOOC
2020-06-15,2020-06-15 03:19:37 +0900,lean_body_mass_kg,42.4,PICOOC
2020-06-15,2020-06-15 09:00:06 +0900,bmi,20.9,PICOOC
2020-06-15,2020-06-15 09:00:06 +0900,body_fat_pct,29.6,PICOOC
2020-06-15,2020-06-15 09:00:06 +0900,body_mass_kg,59.6,PICOOC
2020-06-15,2020-06-15 09:00:06 +0900,lean_body_mass_kg,41.9,PICOOC
2020-06-16,2020-06-16 12:29:14 +0900,bmi,20.6,PICOOC
2020-06-16,2020-06-16 12:29:14 +0900,body_fat_pct,30.3,PICOOC
2020-06-16,2020-06-16 12:29:14 +0900,body_mass_kg,58.8,PICOOC
2020-06-16,2020-06-16 12:29:14 +0900,lean_body_mass_kg,41.0,PICOOC
2020-06-17,2020-06-17 12:56:30 +0900,bmi,20.7,PICOOC
2020-06-17,2020-06-17 12:56:30 +0900,body_fat_pct,29.6,PICOOC
2020-06-17,2020-06-17 12:56:30 +0900,body_mass_kg,59.0,PICOOC
2020-06-17,2020-06-17 12:56:30 +0900,lean_body_mass_kg,41.6,PICOOC
2020-06-17,2020-06-17 12:57:00 +0900,bmi,20.7,PICOOC
2020-06-17,2020-06-17 12:57:00 +0900,body_fat_pct,29.6,PICOOC
2020-06-17,2020-06-17 12:57:00 +0900,body_mass_kg,59.1,PICOOC
2020-06-17,2020-06-17 12:57:00 +0900,lean_body_mass_kg,41.6,PICOOC
2020-06-18,2020-06-18 09:00:08 +0900,bmi,20.6,PICOOC
2020-06-18,2020-06-18 09:00:08 +0900,body_fat_pct,29.1,PICOOC
2020-06-18,2020-06-18 09:00:08 +0900,body_mass_kg,58.8,PICOOC
2020-06-18,2020-06-18 09:00:08 +0900,lean_body_mass_kg,41.7,PICOOC
2020-06-19,2020-06-19 07:15:15 +0900,bmi,21.0,PICOOC
2020-06-19,2020-06-19 07:15:15 +0900,body_fat_pct,28.5,PICOOC
2020-06-19,2020-06-19 07:15:15 +0900,body_mass_kg,59.9,PICOOC
2020-06-19,2020-06-19 07:15:15 +0900,lean_body_mass_kg,42.8,PICOOC
2020-06-20,2020-06-20 07:17:39 +0900,bmi,21.0,PICOOC
2020-06-20,2020-06-20 07:17:39 +0900,body_fat_pct,28.6,PICOOC
2020-06-20,2020-06-20 07:17:39 +0900,body_mass_kg,60.0,PICOOC
2020-06-20,2020-06-20 07:17:39 +0900,lean_body_mass_kg,42.8,PICOOC
2020-06-20,2020-06-20 07:18:00 +0900,bmi,21.0,PICOOC
2020-06-20,2020-06-20 07:18:00 +0900,body_fat_pct,28.6,PICOOC
2020-06-20,2020-06-20 07:18:00 +0900,body_mass_kg,60.0,PICOOC
2020-06-20,2020-06-20 07:18:00 +0900,lean_body_mass_kg,42.8,PICOOC
2020-06-21,2020-06-21 12:38:08 +0900,bmi,21.3,PICOOC
2020-06-21,2020-06-21 12:38:08 +0900,body_fat_pct,27.7,PICOOC
2020-06-21,2020-06-21 12:38:08 +0900,body_mass_kg,60.7,PICOOC
2020-06-21,2020-06-21 12:38:08 +0900,lean_body_mass_kg,43.9,PICOOC
2020-06-22,2020-06-22 05:24:43 +0900,bmi,21.1,PICOOC
2020-06-22,2020-06-22 05:24:43 +0900,body_fat_pct,28.7,PICOOC
2020-06-22,2020-06-22 05:24:43 +0900,body_mass_kg,60.3,PICOOC
2020-06-22,2020-06-22 05:24:43 +0900,lean_body_mass_kg,43.0,PICOOC
2020-06-23,2020-06-23 12:03:30 +0900,bmi,20.9,PICOOC
2020-06-23,2020-06-23 12:03:30 +0900,body_fat_pct,29.4,PICOOC
2020-06-23,2020-06-23 12:03:30 +0900,body_mass_kg,59.8,PICOOC
2020-06-23,2020-06-23 12:03:30 +0900,lean_body_mass_kg,42.2,PICOOC
2020-06-23,2020-06-23 22:08:04 +0900,bmi,21.0,PICOOC
2020-06-23,2020-06-23 22:08:04 +0900,body_fat_pct,28.9,PICOOC
2020-06-23,2020-06-23 22:08:04 +0900,body_mass_kg,60.0,PICOOC
2020-06-23,2020-06-23 22:08:04 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-23,2020-06-23 23:17:20 +0900,bmi,21.0,PICOOC
2020-06-23,2020-06-23 23:17:20 +0900,body_fat_pct,28.2,PICOOC
2020-06-23,2020-06-23 23:17:20 +0900,body_mass_kg,60.0,PICOOC
2020-06-23,2020-06-23 23:17:20 +0900,lean_body_mass_kg,43.1,PICOOC
2020-06-24,2020-06-24 06:50:47 +0900,bmi,20.8,PICOOC
2020-06-24,2020-06-24 06:50:47 +0900,body_fat_pct,28.2,PICOOC
2020-06-24,2020-06-24 06:50:47 +0900,body_mass_kg,59.5,PICOOC
2020-06-24,2020-06-24 06:50:47 +0900,lean_body_mass_kg,42.7,PICOOC
2020-06-25,2020-06-25 05:31:07 +0900,bmi,20.8,PICOOC
2020-06-25,2020-06-25 05:31:07 +0900,body_fat_pct,28.9,PICOOC
2020-06-25,2020-06-25 05:31:07 +0900,body_mass_kg,59.3,PICOOC
2020-06-25,2020-06-25 05:31:07 +0900,lean_body_mass_kg,42.1,PICOOC
2020-06-25,2020-06-25 13:11:15 +0900,bmi,20.8,PICOOC
2020-06-25,2020-06-25 13:11:15 +0900,body_fat_pct,28.5,PICOOC
2020-06-25,2020-06-25 13:11:15 +0900,body_mass_kg,59.3,PICOOC
2020-06-25,2020-06-25 13:11:15 +0900,lean_body_mass_kg,42.4,PICOOC
2020-06-26,2020-06-26 02:26:10 +0900,bmi,20.7,PICOOC
2020-06-26,2020-06-26 02:26:10 +0900,body_fat_pct,28.3,PICOOC
2020-06-26,2020-06-26 02:26:10 +0900,body_mass_kg,59.1,PICOOC
2020-06-26,2020-06-26 02:26:10 +0900,lean_body_mass_kg,42.4,PICOOC
2020-06-26,2020-06-26 08:26:21 +0900,bmi,20.7,PICOOC
2020-06-26,2020-06-26 08:26:21 +0900,body_fat_pct,28.3,PICOOC
2020-06-26,2020-06-26 08:26:21 +0900,body_mass_kg,59.1,PICOOC
2020-06-26,2020-06-26 08:26:21 +0900,lean_body_mass_kg,42.4,PICOOC
2020-06-27,2020-06-27 19:51:43 +0900,bmi,21.0,PICOOC
2020-06-27,2020-06-27 19:51:43 +0900,body_fat_pct,25.6,PICOOC
2020-06-27,2020-06-27 19:51:43 +0900,body_mass_kg,60.1,PICOOC
2020-06-27,2020-06-27 19:51:43 +0900,lean_body_mass_kg,44.7,PICOOC
2020-06-27,2020-06-27 19:52:19 +0900,bmi,21.0,PICOOC
2020-06-27,2020-06-27 19:52:19 +0900,body_fat_pct,25.6,PICOOC
2020-06-27,2020-06-27 19:52:19 +0900,body_mass_kg,60.1,PICOOC
2020-06-27,2020-06-27 19:52:19 +0900,lean_body_mass_kg,44.7,PICOOC
2020-06-28,2020-06-28 06:40:13 +0900,bmi,20.8,PICOOC
2020-06-28,2020-06-28 06:40:13 +0900,body_fat_pct,29.4,PICOOC
2020-06-28,2020-06-28 06:40:13 +0900,body_mass_kg,59.3,PICOOC
2020-06-28,2020-06-28 06:40:13 +0900,lean_body_mass_kg,41.9,PICOOC
2020-07-02,2020-07-02 23:09:28 +0900,bmi,21.1,PICOOC
2020-07-02,2020-07-02 23:09:28 +0900,body_fat_pct,27.4,PICOOC
2020-07-02,2020-07-02 23:09:28 +0900,body_mass_kg,60.2,PICOOC
2020-07-02,2020-07-02 23:09:28 +0900,lean_body_mass_kg,43.7,PICOOC
2020-07-03,2020-07-03 11:16:33 +0900,bmi,20.9,PICOOC
